timestamp,price,qty,sell
1758860454503,3975.28,0.1,True
1758860454504,3975.25,0.1509,True
1758860454506,3975.23,0.1258,True
1758860454516,3975.06,0.1,True
1758860455696,3975.02,0.378,True
1758860455914,3975.02,0.238,True
1758860455914,3975.02,0.3252,True
1758860455914,3975.02,0.3252,True
1758860455914,3975.02,0.3252,True
1758860455914,3975.02,0.3252,True
1758860455914,3975.02,0.3252,True
1758860455914,3975.02,0.3252,True
1758860455914,3975.02,0.3252,True
1758860455914,3975.02,0.3252,True
1758860455914,3975.02,0.3243,True
1758860456576,3974.65,0.5286,False
1758860457575,3974.64,0.3393,True
1758860457575,3974.64,0.268,True
1758860459846,3974.65,0.2413,False
1758860459846,3974.65,1.9358,False
1758860459846,3974.65,1.9098,False
1758860459846,3974.65,0.302,False
1758860459846,3974.66,0.8085,False
1758860459884,3974.84,0.1207,False
1758860462085,3974.84,0.242,False
1758860462442,3974.84,0.1321,False
1758860463297,3974.83,0.1764,True
1758860463297,3974.83,1.5085,True
1758860463297,3974.83,1.5087,True
1758860463297,3974.83,0.1706,True
1758860463297,3974.83,1.5085,True
1758860463297,3974.83,2.0,True
1758860463297,3974.83,0.1711,True
1758860463297,3974.83,0.1166,True
1758860463324,3974.64,0.99,True
1758860463363,3974.45,0.2264,True
1758860463363,3974.44,0.1259,True
1758860463363,3974.44,0.1006,True
1758860463363,3974.44,0.1006,True
1758860463363,3974.43,0.2274,True
1758860463363,3974.43,0.1313,True
1758860464442,3974.44,7.5721,False
1758860464442,3974.44,1.2292,False
1758860464442,3974.44,1.6119,False
1758860464442,3974.44,2.1553,False
1758860465339,3974.44,0.191,False
1758860465339,3974.44,1.6961,False
1758860465339,3974.44,0.26,False
1758860465339,3974.44,2.0,False
1758860465339,3974.44,1.9358,False
1758860465339,3974.44,0.1001,False
1758860465339,3974.44,2.0342,False
1758860465339,3974.44,0.6617,False
1758860465339,3974.44,3.0946,False
1758860465339,3974.44,0.2318,False
1758860465339,3974.44,0.2368,False
1758860465339,3974.44,0.6075,False
1758860465339,3974.44,0.571,False
1758860465339,3974.44,4.7447,False
1758860465339,3974.44,1.5119,False
1758860465732,3974.43,0.2274,True
1758860465732,3974.43,0.2274,True
1758860465732,3974.43,0.2274,True
1758860465732,3974.43,0.2274,True
1758860465732,3974.43,0.2274,True
1758860465732,3974.43,0.2274,True
1758860465732,3974.43,0.2274,True
1758860465732,3974.43,0.2264,True
1758860466973,3974.38,2.5158,False
1758860469012,3974.38,1.4842,False
1758860469012,3974.38,0.8312,False
1758860469012,3974.38,3.1247,False
1758860470044,3974.38,0.191,False
1758860470154,3974.37,0.7045,True
1758860471410,3974.37,0.1608,True
1758860471410,3974.37,0.304,True
1758860471410,3974.32,1.2066,True
1758860471410,3974.24,0.1685,True
1758860471410,3974.18,0.2264,True
1758860471410,3974.13,0.9408,True
1758860473162,3974.07,0.9971,True
1758860473515,3974.07,0.481,True
1758860473515,3974.07,1.5087,True
1758860473516,3974.04,0.1259,True
1758860473516,3974.04,0.151,True
1758860473516,3974.04,0.2516,True
1758860473516,3974.0,0.4321,True
1758860473516,3973.98,0.1006,True
1758860473666,3973.91,0.2839,True
1758860473666,3973.91,1.5066,True
1758860473672,3973.82,0.1,True
1758860473681,3973.69,0.1007,True
1758860473681,3973.64,0.1259,True
1758860473681,3973.64,0.2517,True
1758860473701,3973.57,0.1007,True
1758860473705,3973.5,0.2516,True
1758860475106,3973.37,1.0,False
1758860475624,3973.36,1.4506,True
1758860475637,3973.29,0.1184,True
1758860476170,3973.26,0.9885,True
1758860476170,3973.24,0.1259,True
1758860476170,3973.23,0.1,True
1758860476171,3973.17,0.2265,True
1758860476504,3973.0,0.1504,True
1758860476504,3972.97,0.2517,True
1758860476710,3972.85,0.1117,True
1758860476712,3972.65,0.1771,True
1758860476714,3972.65,0.2418,True
1758860476773,3972.57,0.2517,True
1758860476775,3972.5,0.2517,True
1758860476821,3972.45,0.1191,True
1758860476828,3972.29,0.4648,True
1758860476828,3972.29,0.3523,True
1758860477260,3972.16,0.1,True
1758860477260,3972.06,0.1007,True
1758860477260,3972.06,0.1007,True
1758860477260,3972.05,0.1259,True
1758860477281,3971.84,0.1633,True
1758860477317,3971.84,0.6566,True
1758860479104,3971.82,0.13,False
1758860479798,3971.81,0.2518,True
1758860479976,3971.82,0.1694,False
1758860479984,3971.82,0.1326,False
1758860479984,3971.82,0.1083,False
1758860479993,3971.82,0.2515,False
1758860480002,3971.82,0.2516,False
1758860488808,3971.82,0.297,False
1758860488808,3971.82,0.7988,False
1758860489452,3971.82,0.1051,False
1758860490365,3971.81,0.1575,True
1758860490482,3971.81,0.7548,True
1758860490484,3971.81,0.3029,True
1758860490484,3971.81,0.1696,True
1758860490484,3971.81,0.1598,True
1758860490484,3971.81,0.2459,True
1758860491479,3971.73,0.2672,False
1758860491479,3971.73,0.3478,False
1758860491669,3971.62,0.2266,True
1758860491716,3971.42,0.1,True
1758860491716,3971.42,0.2518,True
1758860491716,3971.42,0.1007,True
1758860491716,3971.42,0.1007,True
1758860495469,3971.34,0.191,False
1758860495469,3971.34,0.302,False
1758860495469,3971.34,7.5534,False
1758860495469,3971.34,2.2119,False
1758860495469,3971.37,0.259,False
1758860495469,3971.43,0.1511,False
1758860495469,3971.44,6.2911,False
1758860495469,3971.53,0.2266,False
1758860495469,3971.67,0.1028,False
1758860495469,3971.7,0.5881,False
1758860495469,3971.73,0.6339,False
1758860495469,3971.73,0.1007,False
1758860495469,3971.73,0.2518,False
1758860495469,3971.74,0.1,False
1758860495469,3971.74,3.1445,False
1758860497565,3971.74,0.1007,False
1758860497984,3971.74,7.4489,False
1758860497984,3971.82,2.0314,False
1758860498309,3972.0,0.1876,False
1758860498309,3972.05,0.1259,False
1758860498309,3972.13,0.2518,False
1758860498309,3972.22,0.1,False
1758860498309,3972.33,0.1007,False
1758860498316,3972.4,0.1243,False
1758860498317,3972.45,0.1259,False
1758860498317,3972.5,0.2377,False
1758860498425,3972.5,0.1906,False
1758860498908,3972.49,1.0765,True
1758860500048,3972.49,0.1341,True
1758860500048,3972.49,0.1604,True
1758860500417,3972.5,0.1886,False
1758860500417,3972.5,1.0701,False
1758860501829,3972.5,0.3499,False
1758860501879,3972.5,0.151,False
1758860503453,3972.49,0.1049,True
1758860506411,3972.5,0.9839,False
1758860506955,3972.49,0.305,True
1758860506955,3972.49,0.1595,True
1758860506955,3972.49,0.6999,True
1758860506955,3972.49,0.1731,True
1758860506955,3972.49,0.2526,True
1758860506955,3972.49,0.1633,True
1758860506955,3972.49,0.1603,True
1758860506955,3972.49,0.1703,True
1758860506977,3972.4,0.151,True
1758860507129,3972.14,0.7943,True
1758860507150,3972.1,0.1007,True
1758860507150,3972.1,0.2518,True
1758860507151,3972.09,0.1,True
1758860507329,3972.05,0.1259,True
1758860507823,3971.91,0.3319,True
1758860508883,3971.92,0.191,False
1758860508883,3971.92,0.302,False
1758860508917,3972.32,0.1,False
1758860508917,3972.45,0.1259,False
1758860513752,3972.5,0.4792,False
1758860513752,3972.5,0.519,False
1758860514962,3972.49,0.2445,True
1758860514962,3972.49,10.818,True
1758860514962,3972.49,2.2198,True
1758860514962,3972.49,0.4428,True
1758860514962,3972.49,0.1498,True
1758860514962,3972.49,4.05,True
1758860514962,3972.49,4.6577,True
1758860514962,3972.49,0.1001,True
1758860514962,3972.49,1.9358,True
1758860514962,3972.49,0.1498,True
1758860514962,3972.49,0.1498,True
1758860514962,3972.49,0.1244,True
1758860514962,3972.48,0.1624,True
1758860514962,3972.48,0.1498,True
1758860514962,3972.48,0.1624,True
1758860514962,3972.48,0.1498,True
1758860514962,3972.48,0.1624,True
1758860514962,3972.48,0.1498,True
1758860514962,3972.48,0.1624,True
1758860514962,3972.48,0.1498,True
1758860514962,3972.48,0.1624,True
1758860514962,3972.48,0.1488,True
1758860514962,3972.48,0.1624,True
1758860514962,3972.48,0.1624,True
1758860514962,3972.48,0.1624,True
1758860514962,3972.48,0.1624,True
1758860514962,3972.48,0.1619,True
1758860514962,3972.24,3.1481,True
1758860515145,3972.09,0.1,True
1758860515145,3972.05,0.1259,True
1758860515145,3971.9,0.1498,True
1758860515145,3971.9,0.1498,True
1758860515145,3971.9,0.1498,True
1758860515145,3971.9,0.1498,True
1758860515145,3971.9,0.1498,True
1758860515145,3971.9,0.1498,True
1758860515145,3971.86,0.7815,True
1758860517021,3971.86,0.1521,True
1758860517021,3971.86,1.9687,True
1758860517091,3971.86,0.4556,True
1758860517091,3971.86,0.1521,True
1758860517091,3971.86,0.1521,True
1758860517091,3971.86,0.1521,True
