timestamp,top_bid_price,top5_volume,last_price
1758860469110,0.0,0.0,3974.38
1758860469210,0.0,0.0,3974.38
1758860469310,0.0,0.0,3974.38
1758860469410,0.0,0.0,3974.38
1758860469511,0.0,0.0,3974.38
1758860469610,0.0,0.0,3974.38
1758860469710,0.0,0.0,3974.38
1758860469810,0.0,0.0,3974.38
1758860469910,0.0,0.0,3974.38
1758860470010,0.0,0.0,3974.38
1758860470110,0.0,0.0,3974.38
1758860470210,0.0,0.0,3974.38
1758860470310,0.0,0.0,3974.38
1758860470410,0.0,0.0,3974.38
1758860470510,0.0,0.0,3974.38
1758860470610,0.0,0.0,3974.37
1758860470710,0.0,0.0,3974.37
1758860470811,0.0,0.0,3974.37
1758860470911,0.0,0.0,3974.37
1758860471011,0.0,0.0,3974.37
1758860471111,0.0,0.0,3974.37
1758860471211,0.0,0.0,3974.37
1758860471310,0.0,0.0,3974.37
1758860471411,0.0,0.0,3974.37
1758860471510,0.0,0.0,3974.37
1758860471611,0.0,0.0,3974.37
1758860471711,0.0,0.0,3974.37
1758860471813,0.0,0.0,3974.24
1758860471911,0.0,0.0,3974.13
1758860472011,0.0,0.0,3974.13
1758860472111,0.0,0.0,3974.13
1758860472211,0.0,0.0,3974.13
1758860472311,0.0,0.0,3974.13
1758860472410,0.0,0.0,3974.13
1758860472510,0.0,0.0,3974.13
1758860472610,0.0,0.0,3974.13
1758860472710,0.0,0.0,3974.13
1758860472810,0.0,0.0,3974.13
1758860472910,0.0,0.0,3974.13
1758860473011,0.0,0.0,3974.13
1758860473111,0.0,0.0,3974.13
1758860473210,0.0,0.0,3974.13
1758860473316,0.0,0.0,3974.13
1758860473411,0.0,0.0,3974.13
1758860473511,0.0,0.0,3974.13
1758860473611,0.0,0.0,3974.07
1758860473711,0.0,0.0,3974.07
1758860473811,0.0,0.0,3974.07
1758860473911,0.0,0.0,3974.07
1758860474010,0.0,0.0,3973.98
1758860474123,0.0,0.0,3973.5
1758860474222,0.0,0.0,3973.5
1758860474310,0.0,0.0,3973.5
1758860474411,0.0,0.0,3973.5
1758860474510,0.0,0.0,3973.5
1758860474610,0.0,0.0,3973.5
1758860474710,0.0,0.0,3973.5
1758860474810,0.0,0.0,3973.5
1758860474910,0.0,0.0,3973.5
1758860475011,0.0,0.0,3973.5
1758860475111,0.0,0.0,3973.5
1758860475211,0.0,0.0,3973.5
1758860475311,0.0,0.0,3973.5
1758860475411,0.0,0.0,3973.5
1758860475510,0.0,0.0,3973.37
1758860475611,0.0,0.0,3973.37
1758860475711,0.0,0.0,3973.37
1758860475811,0.0,0.0,3973.37
1758860475911,0.0,0.0,3973.37
1758860476010,0.0,0.0,3973.37
1758860476111,0.0,0.0,3973.29
1758860476211,0.0,0.0,3973.29
1758860476311,0.0,0.0,3973.29
1758860476411,0.0,0.0,3973.29
1758860476511,0.0,0.0,3973.29
1758860476611,0.0,0.0,3973.17
1758860476711,0.0,0.0,3973.17
1758860476811,0.0,0.0,3973.17
1758860476911,0.0,0.0,3972.97
1758860477012,0.0,0.0,3972.97
1758860477113,0.0,0.0,3972.65
1758860477225,0.0,0.0,3972.5
1758860477311,0.0,0.0,3972.29
1758860477412,0.0,0.0,3972.29
1758860477511,0.0,0.0,3972.29
1758860477611,0.0,0.0,3972.29
1758860477711,0.0,0.0,3971.84
1758860477811,0.0,0.0,3971.84
1758860477911,0.0,0.0,3971.84
1758860478010,0.0,0.0,3971.84
1758860478110,0.0,0.0,3971.84
1758860478210,0.0,0.0,3971.84
1758860478325,0.0,0.0,3971.84
1758860478412,0.0,0.0,3971.84
1758860478510,0.0,0.0,3971.84
1758860478610,0.0,0.0,3971.84
1758860478710,0.0,0.0,3971.84
1758860478811,0.0,0.0,3971.84
1758860478911,0.0,0.0,3971.84
1758860479011,0.0,0.0,3971.84
1758860479111,0.0,0.0,3971.84
1758860479211,0.0,0.0,3971.84
1758860479311,0.0,0.0,3971.84
1758860479411,0.0,0.0,3971.84
1758860479511,0.0,0.0,3971.82
1758860479611,0.0,0.0,3971.82
1758860479711,0.0,0.0,3971.82
1758860479811,0.0,0.0,3971.82
1758860479911,0.0,0.0,3971.82
1758860480011,0.0,0.0,3971.82
1758860480111,0.0,0.0,3971.82
1758860480210,0.0,0.0,3971.81
1758860480311,0.0,0.0,3971.81
1758860480411,0.0,0.0,3971.82
1758860480511,0.0,0.0,3971.82
1758860480611,0.0,0.0,3971.82
1758860480711,0.0,0.0,3971.82
1758860480811,0.0,0.0,3971.82
1758860480911,0.0,0.0,3971.82
1758860481010,0.0,0.0,3971.82
1758860481110,0.0,0.0,3971.82
1758860481211,0.0,0.0,3971.82
1758860481311,0.0,0.0,3971.82
1758860481411,0.0,0.0,3971.82
1758860481510,0.0,0.0,3971.82
1758860481610,0.0,0.0,3971.82
1758860481711,0.0,0.0,3971.82
1758860481810,0.0,0.0,3971.82
1758860481912,0.0,0.0,3971.82
1758860482011,0.0,0.0,3971.82
1758860482110,0.0,0.0,3971.82
1758860482210,0.0,0.0,3971.82
1758860482310,0.0,0.0,3971.82
1758860482410,0.0,0.0,3971.82
1758860482510,0.0,0.0,3971.82
1758860482611,0.0,0.0,3971.82
1758860482711,0.0,0.0,3971.82
1758860482811,0.0,0.0,3971.82
1758860482911,0.0,0.0,3971.82
1758860483011,0.0,0.0,3971.82
1758860483111,0.0,0.0,3971.82
1758860483211,0.0,0.0,3971.82
1758860483311,0.0,0.0,3971.82
1758860483425,0.0,0.0,3971.82
1758860483514,0.0,0.0,3971.82
1758860483611,0.0,0.0,3971.82
1758860483711,0.0,0.0,3971.82
1758860483811,0.0,0.0,3971.82
1758860483911,0.0,0.0,3971.82
1758860484010,0.0,0.0,3971.82
1758860484110,0.0,0.0,3971.82
1758860484210,0.0,0.0,3971.82
1758860484310,0.0,0.0,3971.82
1758860484411,0.0,0.0,3971.82
1758860484510,0.0,0.0,3971.82
1758860484610,0.0,0.0,3971.82
1758860484710,0.0,0.0,3971.82
1758860484810,0.0,0.0,3971.82
1758860484911,0.0,0.0,3971.82
1758860485010,0.0,0.0,3971.82
1758860485111,0.0,0.0,3971.82
1758860485211,0.0,0.0,3971.82
1758860485310,0.0,0.0,3971.82
1758860485410,0.0,0.0,3971.82
1758860485510,0.0,0.0,3971.82
1758860485611,0.0,0.0,3971.82
1758860485710,0.0,0.0,3971.82
1758860485810,0.0,0.0,3971.82
1758860485910,0.0,0.0,3971.82
1758860486010,0.0,0.0,3971.82
1758860486110,0.0,0.0,3971.82
1758860486209,0.0,0.0,3971.82
1758860486311,0.0,0.0,3971.82
1758860486411,0.0,0.0,3971.82
1758860486511,0.0,0.0,3971.82
1758860486611,0.0,0.0,3971.82
1758860486711,0.0,0.0,3971.82
1758860486811,0.0,0.0,3971.82
1758860486911,0.0,0.0,3971.82
1758860487011,0.0,0.0,3971.82
1758860487111,0.0,0.0,3971.82
1758860487211,0.0,0.0,3971.82
1758860487311,0.0,0.0,3971.82
1758860487411,0.0,0.0,3971.82
1758860487511,0.0,0.0,3971.82
1758860487611,0.0,0.0,3971.82
1758860487711,0.0,0.0,3971.82
1758860487810,0.0,0.0,3971.82
1758860487910,0.0,0.0,3971.82
1758860488011,0.0,0.0,3971.82
1758860488110,0.0,0.0,3971.82
1758860488211,0.0,0.0,3971.82
1758860488311,0.0,0.0,3971.82
1758860488410,0.0,0.0,3971.82
1758860488513,0.0,0.0,3971.82
1758860488611,0.0,0.0,3971.82
1758860488710,0.0,0.0,3971.82
1758860488810,0.0,0.0,3971.82
1758860488910,0.0,0.0,3971.82
1758860489011,0.0,0.0,3971.82
1758860489110,0.0,0.0,3971.82
1758860489210,0.0,0.0,3971.82
1758860489311,0.0,0.0,3971.82
1758860489410,0.0,0.0,3971.82
1758860489512,0.0,0.0,3971.82
1758860489611,0.0,0.0,3971.82
1758860489710,0.0,0.0,3971.82
1758860489810,0.0,0.0,3971.82
1758860489910,0.0,0.0,3971.82
1758860490010,0.0,0.0,3971.82
1758860490111,0.0,0.0,3971.82
1758860490211,0.0,0.0,3971.82
1758860490311,0.0,0.0,3971.82
1758860490410,0.0,0.0,3971.82
1758860490511,0.0,0.0,3971.82
1758860490611,0.0,0.0,3971.82
1758860490811,0.0,0.0,3971.81
1758860490910,0.0,0.0,3971.81
1758860491012,0.0,0.0,3971.81
1758860491110,0.0,0.0,3971.81
1758860491210,0.0,0.0,3971.81
1758860491312,0.0,0.0,3971.81
1758860491411,0.0,0.0,3971.81
1758860491511,0.0,0.0,3971.81
1758860491611,0.0,0.0,3971.81
1758860491711,0.0,0.0,3971.81
1758860491811,0.0,0.0,3971.81
1758860491911,0.0,0.0,3971.73
1758860492011,0.0,0.0,3971.73
1758860492111,0.0,0.0,3971.62
1758860492211,0.0,0.0,3971.42
1758860492310,0.0,0.0,3971.42
1758860492411,0.0,0.0,3971.42
1758860492511,0.0,0.0,3971.42
1758860492611,0.0,0.0,3971.42
1758860492711,0.0,0.0,3971.42
1758860492811,0.0,0.0,3971.42
1758860492910,0.0,0.0,3971.42
1758860493011,0.0,0.0,3971.42
1758860493111,0.0,0.0,3971.42
1758860493211,0.0,0.0,3971.42
1758860493311,0.0,0.0,3971.42
1758860493411,0.0,0.0,3971.42
1758860493544,0.0,0.0,3971.42
1758860493620,0.0,0.0,3971.42
1758860493710,0.0,0.0,3971.42
1758860493810,0.0,0.0,3971.42
1758860493911,0.0,0.0,3971.42
1758860494010,0.0,0.0,3971.42
1758860494110,0.0,0.0,3971.42
1758860494210,0.0,0.0,3971.42
1758860494311,0.0,0.0,3971.42
1758860494410,0.0,0.0,3971.42
1758860494510,0.0,0.0,3971.42
1758860494610,0.0,0.0,3971.42
1758860494710,0.0,0.0,3971.42
1758860494810,0.0,0.0,3971.42
1758860494911,0.0,0.0,3971.42
1758860495011,0.0,0.0,3971.42
1758860495111,0.0,0.0,3971.42
1758860495211,0.0,0.0,3971.42
1758860495310,0.0,0.0,3971.42
1758860495411,0.0,0.0,3971.42
1758860495510,0.0,0.0,3971.42
1758860495611,0.0,0.0,3971.42
1758860495711,0.0,0.0,3971.42
1758860495811,0.0,0.0,3971.42
1758860495911,0.0,0.0,3971.74
1758860496011,0.0,0.0,3971.74
1758860496111,0.0,0.0,3971.74
1758860496211,0.0,0.0,3971.74
1758860496311,0.0,0.0,3971.74
1758860496411,0.0,0.0,3971.74
1758860496511,0.0,0.0,3971.74
1758860496610,0.0,0.0,3971.74
1758860496711,0.0,0.0,3971.74
1758860496811,0.0,0.0,3971.74
1758860496911,0.0,0.0,3971.74
1758860497011,0.0,0.0,3971.74
1758860497111,0.0,0.0,3971.74
1758860497210,0.0,0.0,3971.74
1758860497311,0.0,0.0,3971.74
1758860497411,0.0,0.0,3971.74
1758860497511,0.0,0.0,3971.74
1758860497611,0.0,0.0,3971.74
1758860497711,0.0,0.0,3971.74
1758860497810,0.0,0.0,3971.74
1758860497910,0.0,0.0,3971.74
1758860498010,0.0,0.0,3971.74
1758860498111,0.0,0.0,3971.74
1758860498211,0.0,0.0,3971.74
1758860498310,0.0,0.0,3971.74
1758860498411,0.0,0.0,3971.82
1758860498511,0.0,0.0,3971.82
1758860498615,0.0,0.0,3971.82
1758860498716,0.0,0.0,3972.22
1758860498811,0.0,0.0,3972.5
1758860498910,0.0,0.0,3972.5
1758860499010,0.0,0.0,3972.5
1758860499110,0.0,0.0,3972.5
1758860499210,0.0,0.0,3972.5
1758860499310,0.0,0.0,3972.49
1758860499410,0.0,0.0,3972.49
1758860499510,0.0,0.0,3972.49
1758860499610,0.0,0.0,3972.49
1758860499711,0.0,0.0,3972.49
1758860499811,0.0,0.0,3972.49
1758860499911,0.0,0.0,3972.49
1758860500011,0.0,0.0,3972.49
1758860500111,0.0,0.0,3972.49
1758860500211,0.0,0.0,3972.49
1758860500311,0.0,0.0,3972.49
1758860500410,0.0,0.0,3972.49
1758860500511,0.0,0.0,3972.49
1758860500611,0.0,0.0,3972.49
1758860500711,0.0,0.0,3972.49
1758860500811,0.0,0.0,3972.49
1758860500911,0.0,0.0,3972.5
1758860501011,0.0,0.0,3972.5
1758860501111,0.0,0.0,3972.5
1758860501211,0.0,0.0,3972.5
1758860501411,0.0,0.0,3972.5
1758860501511,0.0,0.0,3972.5
1758860501611,0.0,0.0,3972.5
1758860501710,0.0,0.0,3972.5
1758860501811,0.0,0.0,3972.5
1758860501910,0.0,0.0,3972.5
1758860502011,0.0,0.0,3972.5
1758860502111,0.0,0.0,3972.5
1758860502210,0.0,0.0,3972.5
1758860502310,0.0,0.0,3972.5
1758860502410,0.0,0.0,3972.5
1758860502510,0.0,0.0,3972.5
1758860502610,0.0,0.0,3972.5
1758860502711,0.0,0.0,3972.5
1758860502811,0.0,0.0,3972.5
1758860502911,0.0,0.0,3972.5
1758860503011,0.0,0.0,3972.5
1758860503111,0.0,0.0,3972.5
1758860503211,0.0,0.0,3972.5
1758860503311,0.0,0.0,3972.5
1758860503411,0.0,0.0,3972.5
1758860503511,0.0,0.0,3972.5
1758860503611,0.0,0.0,3972.5
1758860503729,0.0,0.0,3972.5
1758860503815,0.0,0.0,3972.5
1758860503911,0.0,0.0,3972.49
1758860504011,0.0,0.0,3972.49
1758860504111,0.0,0.0,3972.49
1758860504211,0.0,0.0,3972.49
1758860504311,0.0,0.0,3972.49
1758860504411,0.0,0.0,3972.49
1758860504511,0.0,0.0,3972.49
1758860504611,0.0,0.0,3972.49
1758860504710,0.0,0.0,3972.49
1758860504810,0.0,0.0,3972.49
1758860504910,0.0,0.0,3972.49
1758860505011,0.0,0.0,3972.49
1758860505111,0.0,0.0,3972.49
1758860505211,0.0,0.0,3972.49
1758860505311,0.0,0.0,3972.49
1758860505411,0.0,0.0,3972.49
1758860505510,0.0,0.0,3972.49
1758860505611,0.0,0.0,3972.49
1758860505711,0.0,0.0,3972.49
1758860505811,0.0,0.0,3972.49
1758860505911,0.0,0.0,3972.49
1758860506010,0.0,0.0,3972.49
1758860506110,0.0,0.0,3972.49
1758860506210,0.0,0.0,3972.49
1758860506310,0.0,0.0,3972.49
1758860506410,0.0,0.0,3972.49
1758860506510,0.0,0.0,3972.49
1758860506610,0.0,0.0,3972.49
1758860506710,0.0,0.0,3972.49
1758860506811,0.0,0.0,3972.5
1758860506911,0.0,0.0,3972.5
1758860507011,0.0,0.0,3972.5
1758860507111,0.0,0.0,3972.5
1758860507211,0.0,0.0,3972.5
1758860507311,0.0,0.0,3972.5
1758860507411,0.0,0.0,3972.4
1758860507511,0.0,0.0,3972.4
1758860507611,0.0,0.0,3972.09
1758860507711,0.0,0.0,3972.09
1758860507811,0.0,0.0,3972.05
1758860507910,0.0,0.0,3972.05
1758860508011,0.0,0.0,3972.05
1758860508111,0.0,0.0,3972.05
1758860508211,0.0,0.0,3972.05
1758860508311,0.0,0.0,3971.91
1758860508411,0.0,0.0,3971.91
1758860508511,0.0,0.0,3971.91
1758860508611,0.0,0.0,3971.91
1758860508710,0.0,0.0,3971.91
1758860508812,0.0,0.0,3971.91
1758860508911,0.0,0.0,3971.91
1758860509010,0.0,0.0,3971.91
1758860509110,0.0,0.0,3971.91
1758860509210,0.0,0.0,3971.91
1758860509311,0.0,0.0,3971.92
1758860509411,0.0,0.0,3972.45
1758860509511,0.0,0.0,3972.45
1758860509610,0.0,0.0,3972.45
1758860509710,0.0,0.0,3972.45
1758860509810,0.0,0.0,3972.45
1758860509910,0.0,0.0,3972.45
1758860510010,0.0,0.0,3972.45
1758860510111,0.0,0.0,3972.45
1758860510211,0.0,0.0,3972.45
1758860510311,0.0,0.0,3972.45
1758860510411,0.0,0.0,3972.45
1758860510511,0.0,0.0,3972.45
1758860510611,0.0,0.0,3972.45
1758860510711,0.0,0.0,3972.45
1758860510811,0.0,0.0,3972.45
1758860510911,0.0,0.0,3972.45
1758860511011,0.0,0.0,3972.45
1758860511111,0.0,0.0,3972.45
1758860511211,0.0,0.0,3972.45
1758860511311,0.0,0.0,3972.45
1758860511411,0.0,0.0,3972.45
1758860511511,0.0,0.0,3972.45
1758860511611,0.0,0.0,3972.45
1758860511711,0.0,0.0,3972.45
1758860511811,0.0,0.0,3972.45
1758860511911,0.0,0.0,3972.45
1758860512010,0.0,0.0,3972.45
1758860512111,0.0,0.0,3972.45
1758860512211,0.0,0.0,3972.45
1758860512311,0.0,0.0,3972.45
1758860512411,0.0,0.0,3972.45
1758860512511,0.0,0.0,3972.45
1758860512611,0.0,0.0,3972.45
